Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes,description,cell_type,direction
Reactome_Pathways_2024,Cellular Responses to Stimuli,16/887,1.1407367267363597e-17,4.0282265662877696e-17,0,0,58.49827784156143,2282.1507428145333,RPL31;RPL23;RPL13A;RPS17;RPS29;RPL27A;RPL37A;TXNIP;RPLP2;RPS20;RPL38;RPL37;RPS2;RPL26;RPS11;RPS10,Bcells_Down_Elderly,Bcells,Down in Elderly
Reactome_Pathways_2024,Metabolism of RNA,15/761,5.896285600730329e-17,2.0190311299470522e-16,0,0,55.2432018383761,2064.417680562422,RPL31;RPL23;RPL13A;RPS17;RPS29;RPL27A;RPL37A;RPLP2;RPS20;RPL38;RPL37;RPS2;RPL26;RPS11;RPS10,Bcells_Down_Elderly,Bcells,Down in Elderly
Reactome_Pathways_2024,Disease,19/2131,3.480936599292791e-16,1.1568995168237806e-15,0,0,53.57544191919192,1906.967499159404,IGHM;RPL31;RPL23;ARPC1B;RPL13A;RPS17;IGKC;RPS29;RPL27A;RPL37A;TXNIP;RPLP2;RPS20;RPL38;RPL37;RPS2;RPL26;RPS11;RPS10,Bcells_Down_Elderly,Bcells,Down in Elderly
Reactome_Pathways_2024,Developmental Biology,16/1385,1.2899524859835852e-14,4.1647037404612894e-14,0,0,36.24835646457268,1159.279926614243,RPL31;RPL23;ARPC1B;RPL13A;RPS17;RPS29;RPL27A;RPL37A;RPLP2;RPS20;RPL38;RPL37;RPS2;RPL26;RPS11;RPS10,Bcells_Down_Elderly,Bcells,Down in Elderly
Reactome_Pathways_2024,SARS-CoV-1 Modulates Host Translation Machinery,6/41,3.686190038250868e-12,1.1570540953398558e-11,0,0,213.675,5625.2994390626345,RPS17;RPS29;RPS20;RPS2;RPS11;RPS10,Bcells_Down_Elderly,Bcells,Down in Elderly
Reactome_Pathways_2024,Metabolism of Proteins,16/2067,6.523757577310518e-12,1.992390827665104e-11,0,0,23.30830489192264,600.3186919878214,CD52;RPL31;RPL23;RPL13A;RPS17;RPS29;RPL27A;RPL37A;RPLP2;RPS20;RPL38;RPL37;RPS2;RPL26;RPS11;RPS10,Bcells_Down_Elderly,Bcells,Down in Elderly
Reactome_Pathways_2024,"Formation of the Ternary Complex, and Subsequently, the 43S Complex",6/53,1.8667022369193563e-11,5.550982967681244e-11,0,0,159.02393617021278,3928.569088145514,RPS17;RPS29;RPS20;RPS2;RPS11;RPS10,Bcells_Down_Elderly,Bcells,Down in Elderly
Reactome_Pathways_2024,SARS-CoV-2 Modulates Host Translation Machinery,6/55,2.3539634293362838e-11,6.820458141410259e-11,0,0,152.51785714285714,3732.468177330082,RPS17;RPS29;RPS20;RPS2;RPS11;RPS10,Bcells_Down_Elderly,Bcells,Down in Elderly
Reactome_Pathways_2024,Ribosomal Scanning and Start Codon Recognition,6/60,4.051295392581927e-11,1.1165765350286772e-10,0,0,138.36111111111111,3310.898281310247,RPS17;RPS29;RPS20;RPS2;RPS11;RPS10,Bcells_Down_Elderly,Bcells,Down in Elderly
Reactome_Pathways_2024,Translation Initiation Complex Formation,6/60,4.051295392581927e-11,1.1165765350286772e-10,0,0,138.36111111111111,3310.898281310247,RPS17;RPS29;RPS20;RPS2;RPS11;RPS10,Bcells_Down_Elderly,Bcells,Down in Elderly
Reactome_Pathways_2024,"mRNA Activation Upon Binding of the Cap-Binding Complex and eIFs, and Subsequent Binding to 43S",6/61,4.490178448012211e-11,1.2080718205366188e-10,0,0,135.83863636363637,3236.565188967294,RPS17;RPS29;RPS20;RPS2;RPS11;RPS10,Bcells_Down_Elderly,Bcells,Down in Elderly
Reactome_Pathways_2024,Metabolism,15/2181,2.832217463928188e-10,7.442804033113608e-10,0,0,17.621685793430945,387.4090786890389,RPL31;RPL23;RPL13A;RPS17;RPS29;RPL27A;RPL37A;RPLP2;RPS20;RPL38;RPL37;RPS2;RPL26;RPS11;RPS10,Bcells_Down_Elderly,Bcells,Down in Elderly
Reactome_Pathways_2024,SARS-CoV-1-host Interactions,6/112,1.86813231357477e-09,4.7977034416806615e-09,0,0,70.30188679245283,1412.9502861293672,RPS17;RPS29;RPS20;RPS2;RPS11;RPS10,Bcells_Down_Elderly,Bcells,Down in Elderly
Reactome_Pathways_2024,SARS-CoV-1 Infection,6/157,1.42957654838094e-08,3.589825554823249e-08,0,0,49.23923841059602,889.4232564852512,RPS17;RPS29;RPS20;RPS2;RPS11;RPS10,Bcells_Down_Elderly,Bcells,Down in Elderly
Reactome_Pathways_2024,SARS-CoV Infections,8/498,3.2863706778673174e-08,8.073041013021889e-08,0,0,22.726530612244897,391.5985064539342,IGHM;RPS17;IGKC;RPS29;RPS20;RPS2;RPS11;RPS10,Bcells_Down_Elderly,Bcells,Down in Elderly
Reactome_Pathways_2024,SARS-CoV-2-host Interactions,6/218,1.0095714945302115e-07,2.427267635785402e-07,0,0,34.96344339622642,563.2110639551074,RPS17;RPS29;RPS20;RPS2;RPS11;RPS10,Bcells_Down_Elderly,Bcells,Down in Elderly
Reactome_Pathways_2024,SARS-CoV-2 Infection,6/313,8.4596895196577e-07,1.99155190775275e-06,0,0,24.02809446254072,335.9796350458289,RPS17;RPS29;RPS20;RPS2;RPS11;RPS10,Bcells_Down_Elderly,Bcells,Down in Elderly
Reactome_Pathways_2024,Leishmania Infection,3/245,0.0023540020080438,0.0053200445381791,0,0,12.876903001304916,77.92636089609131,IGKC;ARPC1B;TXNIP,Bcells_Down_Elderly,Bcells,Down in Elderly
Reactome_Pathways_2024,Parasitic Infection Pathways,3/245,0.0023540020080438,0.0053200445381791,0,0,12.876903001304916,77.92636089609131,IGKC;ARPC1B;TXNIP,Bcells_Down_Elderly,Bcells,Down in Elderly
Reactome_Pathways_2024,CD22 Mediated BCR Regulation,2/70,0.0026659211559916,0.005906844914256,0,0,29.279411764705884,173.5450943005154,IGHM;IGKC,Bcells_Down_Elderly,Bcells,Down in Elderly
Reactome_Pathways_2024,Antigen Activates B Cell Receptor (BCR) Leading to Generation of Second Messengers,2/95,0.0048477333782794,0.0105344975335689,0,0,21.381720430107528,113.94840590959562,IGHM;IGKC,Bcells_Down_Elderly,Bcells,Down in Elderly
Reactome_Pathways_2024,FCGR3A-mediated Phagocytosis,2/142,0.010535547233516,0.0215465001211593,0,0,14.17,64.51601409151799,IGKC;ARPC1B,Bcells_Down_Elderly,Bcells,Down in Elderly
Reactome_Pathways_2024,Leishmania Phagocytosis,2/142,0.010535547233516,0.0215465001211593,0,0,14.17,64.51601409151799,IGKC;ARPC1B,Bcells_Down_Elderly,Bcells,Down in Elderly
Reactome_Pathways_2024,Parasite Infection,2/142,0.010535547233516,0.0215465001211593,0,0,14.17,64.51601409151799,IGKC;ARPC1B,Bcells_Down_Elderly,Bcells,Down in Elderly
Reactome_Pathways_2024,Regulation of Actin Dynamics for Phagocytic Cup Formation,2/143,0.0106779115644683,0.0215465001211593,0,0,14.068794326241134,63.866389364261984,IGKC;ARPC1B,Bcells_Down_Elderly,Bcells,Down in Elderly
Reactome_Pathways_2024,Regulation of FOXO Transcriptional Activity by Acetylation,1/10,0.0109480522580432,0.0217040334238402,0,0,105.65608465608466,476.9942956890701,TXNIP,Bcells_Down_Elderly,Bcells,Down in Elderly
Reactome_Pathways_2024,Signaling by the B Cell Receptor (BCR),2/162,0.0135437563085899,0.0263869734977701,0,0,12.38625,53.28353721602004,IGHM;IGKC,Bcells_Down_Elderly,Bcells,Down in Elderly
Reactome_Pathways_2024,Potential Therapeutics for SARS,2/164,0.0138629246772161,0.0265510252292444,0,0,12.2320987654321,52.335490724990784,IGHM;IGKC,Bcells_Down_Elderly,Bcells,Down in Elderly
Reactome_Pathways_2024,Fcgamma Receptor (FCGR) Dependent Phagocytosis,2/168,0.0145110779831343,0.0273291968682363,0,0,11.934939759036144,50.51872528851306,IGKC;ARPC1B,Bcells_Down_Elderly,Bcells,Down in Elderly
Reactome_Pathways_2024,Protein Methylation,1/17,0.0185435492893687,0.0337971140273978,0,0,59.410714285714285,236.908142520545,RPS2,Bcells_Down_Elderly,Bcells,Down in Elderly
Reactome_Pathways_2024,The NLRP3 Inflammasome,1/17,0.0185435492893687,0.0337971140273978,0,0,59.410714285714285,236.908142520545,TXNIP,Bcells_Down_Elderly,Bcells,Down in Elderly
Reactome_Pathways_2024,Protein Hydroxylation,1/20,0.0217816918149241,0.0390687488108956,0,0,50.02255639097744,191.42059056605152,RPL27A,Bcells_Down_Elderly,Bcells,Down in Elderly
Reactome_Pathways_2024,Cell Surface Interactions at the Vascular Wall,2/233,0.0267837256225579,0.0472095707500846,0,0,8.548484848484849,30.94518029717099,IGHM;IGKC,Bcells_Down_Elderly,Bcells,Down in Elderly
Reactome_Pathways_2024,Inflammasomes,1/25,0.0271559477765973,0.0472095707500846,0,0,39.59126984126984,142.77242140898989,TXNIP,Bcells_Down_Elderly,Bcells,Down in Elderly
Reactome_Pathways_2024,Cell Recruitment (Pro-Inflammatory Response),1/27,0.0292977495261991,0.0494126223352313,0,0,36.54212454212454,129.00263688319484,TXNIP,Bcells_Down_Elderly,Bcells,Down in Elderly
Reactome_Pathways_2024,Purinergic Signaling in Leishmaniasis Infection,1/27,0.0292977495261991,0.0494126223352313,0,0,36.54212454212454,129.00263688319484,TXNIP,Bcells_Down_Elderly,Bcells,Down in Elderly
Reactome_Pathways_2024,RHO GTPases Activate WASPs and WAVEs,1/36,0.0388802849574893,0.0646098852970044,0,0,27.133333333333333,88.10920425980879,ARPC1B,Bcells_Down_Elderly,Bcells,Down in Elderly
Reactome_Pathways_2024,EPHB-mediated Forward Signaling,1/42,0.0452184067076381,0.074053332724103,0,0,23.15563298490128,71.69565287330235,ARPC1B,Bcells_Down_Elderly,Bcells,Down in Elderly
Reactome_Pathways_2024,M-decay Degradation of Maternal mRNAs by Maternally Stored Factors,1/46,0.0494216355431908,0.0797806402340081,0,0,21.09312169312169,63.43475777373824,RPS2,Bcells_Down_Elderly,Bcells,Down in Elderly
Reactome_Pathways_2024,RMTs Methylate Histone Arginines,1/48,0.0515166208717867,0.0819912416691816,0,0,20.193515704154,59.890954463772765,RPS2,Bcells_Down_Elderly,Bcells,Down in Elderly
Reactome_Pathways_2024,Cytoprotection by HMOX1,1/59,0.062960490519082,0.0988129920646704,0,0,16.354679802955665,45.22474371763155,TXNIP,Bcells_Down_Elderly,Bcells,Down in Elderly
Reactome_Pathways_2024,"Nucleotide-binding Domain, Leucine Rich Repeat Containing Receptor (NLR) Signaling Pathways",1/61,0.0650269837291301,0.0992979616404284,0,0,15.807936507936509,43.20234688566271,TXNIP,Bcells_Down_Elderly,Bcells,Down in Elderly
Reactome_Pathways_2024,"Gamma Carboxylation, Hypusinylation, Hydroxylation, and Arylsulfatase Activation",1/61,0.0650269837291301,0.0992979616404284,0,0,15.807936507936509,43.20234688566271,RPL27A,Bcells_Down_Elderly,Bcells,Down in Elderly
Reactome_Pathways_2024,rRNA Modification in the Nucleus and Cytosol,1/63,0.0670891264160781,0.1010809504668911,0,0,15.296466973886329,41.32697417378087,RPS2,Bcells_Down_Elderly,Bcells,Down in Elderly
Reactome_Pathways_2024,FOXO-mediated Transcription,1/67,0.0712003950414228,0.1058637452589576,0,0,14.366522366522366,37.96004302786625,TXNIP,Bcells_Down_Elderly,Bcells,Down in Elderly
Reactome_Pathways_2024,Classical Antibody-Mediated Complement Activation,1/88,0.0925023703797257,0.1357502318559611,0,0,10.887246852764092,25.91731986388528,IGKC,Bcells_Down_Elderly,Bcells,Down in Elderly
Reactome_Pathways_2024,Scavenging of Heme From Plasma,1/92,0.0965066591594856,0.1368172401836362,0,0,10.406593406593409,24.332106297541305,IGKC,Bcells_Down_Elderly,Bcells,Down in Elderly
Reactome_Pathways_2024,EPH-Ephrin Signaling,1/92,0.0965066591594856,0.1368172401836362,0,0,10.406593406593409,24.332106297541305,ARPC1B,Bcells_Down_Elderly,Bcells,Down in Elderly
Reactome_Pathways_2024,Post-translational Modification Synthesis of GPI-anchored Proteins,1/93,0.0975050929428058,0.1368172401836362,0,0,10.29296066252588,23.960475343992155,CD52,Bcells_Down_Elderly,Bcells,Down in Elderly
Reactome_Pathways_2024,FCGR Activation,1/94,0.0985024734903119,0.1368172401836362,0,0,10.181771633384535,23.598023514902643,IGKC,Bcells_Down_Elderly,Bcells,Down in Elderly
Reactome_Pathways_2024,Role of LAT2 NTAL LAB on Calcium Mobilization,1/95,0.0994988018426892,0.1368172401836362,0,0,10.072948328267476,23.2444330349282,IGKC,Bcells_Down_Elderly,Bcells,Down in Elderly
Reactome_Pathways_2024,Creation of C4 and C2 Activators,1/96,0.1004940790729363,0.1368172401836362,0,0,9.96641604010025,22.899400276475088,IGKC,Bcells_Down_Elderly,Bcells,Down in Elderly
Reactome_Pathways_2024,Initial Triggering of Complement,1/104,0.108418582791051,0.1458488078022472,0,0,9.188626907073507,20.41488491079557,IGKC,Bcells_Down_Elderly,Bcells,Down in Elderly
Reactome_Pathways_2024,Role of Phospholipids in Phagocytosis,1/107,0.111373055412618,0.1480528796941768,0,0,8.92722371967655,19.594094214759316,IGKC,Bcells_Down_Elderly,Bcells,Down in Elderly
Reactome_Pathways_2024,Maternal to Zygotic Transition (MZT),1/109,0.113337509489395,0.1480528796941768,0,0,8.761022927689595,19.07612080351189,RPS2,Bcells_Down_Elderly,Bcells,Down in Elderly
Reactome_Pathways_2024,FCERI Mediated Ca+2 Mobilization,1/110,0.1143181813424375,0.1480528796941768,0,0,8.680209698558322,18.825375384313688,IGKC,Bcells_Down_Elderly,Bcells,Down in Elderly
Reactome_Pathways_2024,FCERI Mediated MAPK Activation,1/111,0.1152978178149341,0.1480528796941768,0,0,8.600865800865801,18.57990662598213,IGKC,Bcells_Down_Elderly,Bcells,Down in Elderly
Reactome_Pathways_2024,FCGR3A-mediated IL10 Synthesis,1/121,0.125037464342257,0.1582072570799277,0,0,7.880158730158731,16.383967972675826,IGKC,Bcells_Down_Elderly,Bcells,Down in Elderly
Reactome_Pathways_2024,Binding and Uptake of Ligands by Scavenger Receptors,1/122,0.1260057799751636,0.1582072570799277,0,0,7.814639905548996,16.18746000501486,IGKC,Bcells_Down_Elderly,Bcells,Down in Elderly
Reactome_Pathways_2024,Innate Immune System,3/1149,0.1294824985332634,0.1607859597171292,0,0,2.5946541747037752,5.304016851794489,IGKC;ARPC1B;TXNIP,Bcells_Down_Elderly,Bcells,Down in Elderly
Reactome_Pathways_2024,Regulation of Complement Cascade,1/128,0.1317942274327971,0.1618776923902834,0,0,7.443194600674915,15.083734012428744,IGKC,Bcells_Down_Elderly,Bcells,Down in Elderly
Reactome_Pathways_2024,Complement Cascade,1/139,0.1423114686167882,0.1729160855236244,0,0,6.846100759144237,13.348097205226534,IGKC,Bcells_Down_Elderly,Bcells,Down in Elderly
Reactome_Pathways_2024,FCERI Mediated NF-kB Activation,1/147,0.1498838679144231,0.1801795433439341,0,0,6.46836268754077,12.27626995994421,IGKC,Bcells_Down_Elderly,Bcells,Down in Elderly
Reactome_Pathways_2024,Anti-inflammatory Response Favouring Leishmania Parasite Infection,1/159,0.1611229231905072,0.1896551075054929,0,0,5.973477998794454,10.905108004046104,IGKC,Bcells_Down_Elderly,Bcells,Down in Elderly
Reactome_Pathways_2024,Leishmania Parasite Growth and Survival,1/159,0.1611229231905072,0.1896551075054929,0,0,5.973477998794454,10.905108004046104,IGKC,Bcells_Down_Elderly,Bcells,Down in Elderly
Reactome_Pathways_2024,Hemostasis,2/707,0.1816707875679806,0.2116371030431114,0,0,2.7337588652482268,4.662587280807749,IGHM;IGKC,Bcells_Down_Elderly,Bcells,Down in Elderly
Reactome_Pathways_2024,Fc Epsilon Receptor (FCERI) Signaling,1/197,0.195785106982367,0.2257522151939538,0,0,4.806122448979592,7.83752465589223,IGKC,Bcells_Down_Elderly,Bcells,Down in Elderly
Reactome_Pathways_2024,Cellular Response to Chemical Stress,1/202,0.2002428190719611,0.2285599854053697,0,0,4.685382610755745,7.535147357122178,TXNIP,Bcells_Down_Elderly,Bcells,Down in Elderly
Reactome_Pathways_2024,Immune System,4/2150,0.2059433922888049,0.2327160332863495,0,0,1.8465361913637777,2.9178114430664683,IGHM;IGKC;ARPC1B;TXNIP,Bcells_Down_Elderly,Bcells,Down in Elderly
Reactome_Pathways_2024,Post-translational Protein Modification,3/1457,0.2131564297997098,0.2384819462115566,0,0,2.0115832911025846,3.1093625698647047,CD52;RPL27A;RPS2,Bcells_Down_Elderly,Bcells,Down in Elderly
Reactome_Pathways_2024,Immunoregulatory Interactions Between a Lymphoid and a non-Lymphoid Cell,1/223,0.2187089709159452,0.2422952324853118,0,0,4.237666237666238,6.441309181477695,IGKC,Bcells_Down_Elderly,Bcells,Down in Elderly
Reactome_Pathways_2024,Chromatin Modifying Enzymes,1/238,0.2316491321720215,0.2516956916869079,0,0,3.9664456499899536,5.801051362717812,RPS2,Bcells_Down_Elderly,Bcells,Down in Elderly
Reactome_Pathways_2024,Chromatin Organization,1/238,0.2316491321720215,0.2516956916869079,0,0,3.9664456499899536,5.801051362717812,RPS2,Bcells_Down_Elderly,Bcells,Down in Elderly
Reactome_Pathways_2024,Adaptive Immune System,2/854,0.2413866994801728,0.2597780670596145,0,0,2.244835680751174,3.19070857450837,IGHM;IGKC,Bcells_Down_Elderly,Bcells,Down in Elderly
Reactome_Pathways_2024,RHO GTPase Effectors,1/291,0.2757521045863593,0.2939621492288547,0,0,3.232840722495895,4.164716722589631,ARPC1B,Bcells_Down_Elderly,Bcells,Down in Elderly
Reactome_Pathways_2024,Signaling by Rho GTPases,1/672,0.5287206776134322,0.5583685660777369,0,0,1.3701653537719112,0.8731995376403028,ARPC1B,Bcells_Down_Elderly,Bcells,Down in Elderly
